order_id,timestamp,event_type,side,price,size,trader_id,is_spoof
103114,2.356786,ADD,BUY,100.02,300,5,False
101963,2.357143,CANCEL,BUY,100.03,100,9,False
103115,2.357981,ADD,BUY,99.98,100,1,False
103116,2.358209,ADD,SELL,100.03,300,7,False
103117,2.358527,ADD,BUY,99.99,500,9,False
103118,2.359413,ADD,BUY,99.99,100,8,False
100818,2.360269,EXECUTE,BUY,99.95,300,10,False
101641,2.360547,EXECUTE,BUY,100.04,300,7,False
103119,2.361235,ADD,SELL,99.96,100,7,False
103120,2.361837,ADD,SELL,100.01,200,3,False
103121,2.362222,ADD,BUY,100.02,200,9,False
103122,2.363125,ADD,SELL,99.97,300,5,False
102089,2.364085,EXECUTE,BUY,99.99,100,5,False
103123,2.36501,ADD,SELL,100.02,200,4,False
103124,2.365195,ADD,BUY,99.99,10000,11,True
100960,2.36535,CANCEL,BUY,100.03,200,5,False
103125,2.36623,ADD,SELL,100.0,100,7,False
100956,2.366705,EXECUTE,SELL,100.03,1000,7,False
101419,2.367685,EXECUTE,BUY,99.99,100,4,False
101705,2.368053,EXECUTE,SELL,100.02,100,1,False
103126,2.368619,ADD,BUY,100.03,100,4,False
103127,2.368826,ADD,BUY,99.96,500,3,False
103128,2.369454,ADD,SELL,99.96,100,1,False
103129,2.370095,ADD,SELL,100.03,100,3,False
103130,2.370706,ADD,SELL,99.98,100,7,False
102644,2.371606,EXECUTE,SELL,100.04,200,2,False
103131,2.372277,ADD,BUY,99.98,200,8,False
103132,2.372882,ADD,SELL,100.01,10000,11,True
103133,2.373615,ADD,SELL,100.04,100,6,False
101912,2.373856,EXECUTE,SELL,100.0,100,1,False
103134,2.374703,ADD,BUY,100.02,100,1,False
103003,2.375383,EXECUTE,BUY,100.03,500,9,False
103135,2.375852,ADD,SELL,100.0,200,6,False
102798,2.376728,CANCEL,SELL,99.99,15000,11,True
103136,2.377484,ADD,BUY,100.03,100,1,False
103137,2.377985,ADD,BUY,100.01,200,1,False
103138,2.378617,ADD,BUY,99.98,200,2,False
103139,2.378867,ADD,BUY,99.96,200,1,False
103140,2.3791,ADD,BUY,100.01,15000,11,True
103141,2.379336,ADD,SELL,99.98,300,6,False
103142,2.379666,ADD,BUY,99.95,100,10,False
103143,2.380105,ADD,SELL,99.96,200,9,False
103144,2.380533,ADD,BUY,100.04,500,1,False
103145,2.38109,ADD,SELL,99.99,1000,9,False
103146,2.382017,ADD,BUY,99.98,200,1,False
103147,2.382197,ADD,BUY,99.98,200,4,False
103148,2.382509,ADD,SELL,99.99,100,3,False
102282,2.383058,EXECUTE,SELL,99.98,200,2,False
103149,2.38327,ADD,SELL,100.0,10000,11,True
103150,2.383457,ADD,BUY,99.97,200,10,False
101721,2.383841,EXECUTE,SELL,99.99,1000,2,False
103151,2.384818,ADD,SELL,100.0,15000,11,True
102585,2.385122,EXECUTE,BUY,100.0,100,7,False
101302,2.385427,EXECUTE,BUY,100.03,100,1,False
103152,2.386343,ADD,SELL,99.98,300,6,False
103153,2.386612,ADD,BUY,99.99,200,3,False
103154,2.387053,ADD,BUY,100.01,100,5,False
102695,2.387787,EXECUTE,SELL,100.04,100,10,False
103155,2.388299,ADD,SELL,99.99,500,1,False
101345,2.388703,EXECUTE,BUY,100.03,500,10,False
103156,2.388882,ADD,BUY,100.0,200,2,False
102336,2.389237,EXECUTE,SELL,100.04,100,5,False
103157,2.389427,ADD,BUY,99.95,300,3,False
102057,2.389657,EXECUTE,BUY,99.97,300,4,False
102954,2.390553,EXECUTE,BUY,99.96,300,5,False
103099,2.39101,EXECUTE,SELL,100.0,300,10,False
102471,2.391463,EXECUTE,SELL,99.99,300,6,False
102122,2.392087,EXECUTE,SELL,100.03,300,3,False
103158,2.392936,ADD,SELL,99.96,100,5,False
103159,2.393779,ADD,BUY,100.04,200,9,False
103160,2.394617,ADD,BUY,100.02,500,7,False
103161,2.395473,ADD,BUY,99.97,1000,5,False
102856,2.39568,EXECUTE,SELL,100.01,300,10,False
103162,2.39612,ADD,SELL,100.0,10000,11,True
103163,2.396565,ADD,BUY,100.03,100,1,False
103164,2.39686,ADD,BUY,99.96,200,1,False
103165,2.396976,ADD,SELL,99.99,200,1,False
103166,2.397574,ADD,SELL,100.04,100,5,False
100175,2.398425,CANCEL,SELL,100.0,10000,11,True
103167,2.398792,ADD,SELL,99.97,200,6,False
100550,2.399147,CANCEL,BUY,100.04,200,3,False
102238,2.399889,CANCEL,BUY,100.0,10000,11,True
103168,2.400344,ADD,SELL,99.98,100,7,False
103169,2.400819,ADD,BUY,100.0,20000,11,True
103170,2.401649,ADD,SELL,99.99,200,5,False
103171,2.402315,ADD,SELL,99.97,300,8,False
101251,2.402441,EXECUTE,SELL,99.95,500,6,False
103172,2.402853,ADD,BUY,100.01,100,7,False
102309,2.403134,EXECUTE,BUY,99.99,300,3,False
103173,2.403696,ADD,BUY,100.02,100,4,False
103174,2.404294,ADD,BUY,99.98,200,5,False
103175,2.404999,ADD,BUY,100.0,20000,11,True
103176,2.405386,ADD,SELL,100.05,100,2,False
103177,2.405605,ADD,BUY,99.97,100,1,False
102503,2.405717,CANCEL,SELL,100.03,200,5,False
103178,2.406445,ADD,SELL,100.0,200,10,False
103179,2.406651,ADD,SELL,100.04,100,1,False
103180,2.406812,ADD,SELL,100.02,200,2,False
103181,2.407326,ADD,SELL,100.04,200,6,False
101681,2.407617,CANCEL,SELL,100.03,300,9,False
103182,2.408011,ADD,BUY,100.01,200,4,False
101806,2.408755,EXECUTE,BUY,99.97,500,2,False
103183,2.408937,ADD,BUY,100.04,100,3,False
103184,2.409544,ADD,BUY,100.03,300,5,False
103185,2.410353,ADD,SELL,99.96,200,2,False
103186,2.410831,ADD,BUY,99.99,300,1,False
103187,2.411281,ADD,BUY,100.02,100,3,False
103188,2.411578,ADD,BUY,100.01,5000,11,True
103189,2.412272,ADD,SELL,99.97,200,7,False
103190,2.412396,ADD,BUY,100.02,1000,9,False
103191,2.412794,ADD,SELL,100.02,100,6,False
101899,2.413623,EXECUTE,SELL,99.99,100,5,False
103192,2.413808,ADD,BUY,100.04,200,10,False
103193,2.414354,ADD,SELL,99.99,300,1,False
102079,2.414936,EXECUTE,SELL,100.01,100,4,False
101602,2.415148,EXECUTE,BUY,99.98,300,2,False
103194,2.415621,ADD,SELL,100.0,200,8,False
102426,2.416349,CANCEL,SELL,100.0,20000,11,True
103195,2.416894,ADD,SELL,99.97,100,5,False
103196,2.417426,ADD,SELL,100.03,200,4,False
102589,2.418182,CANCEL,BUY,99.97,300,3,False
103197,2.41912,ADD,BUY,100.02,100,3,False
103198,2.419878,ADD,BUY,100.03,100,3,False
103199,2.420228,ADD,SELL,99.97,1000,1,False
103200,2.420907,ADD,BUY,99.98,100,1,False
103201,2.4219,ADD,SELL,99.98,100,3,False
103202,2.422198,ADD,BUY,99.97,500,6,False
103203,2.422567,ADD,BUY,99.98,200,6,False
103204,2.423054,ADD,SELL,99.95,500,1,False
102950,2.423582,CANCEL,SELL,100.01,200,2,False
103205,2.424259,ADD,SELL,99.95,200,8,False
103206,2.425227,ADD,SELL,100.03,100,8,False
103207,2.425583,ADD,BUY,100.02,200,6,False
103208,2.42586,ADD,SELL,100.0,200,7,False
103209,2.425967,ADD,SELL,100.04,200,10,False
103210,2.426237,ADD,SELL,100.01,300,6,False
103211,2.426811,ADD,SELL,99.97,1000,5,False
103212,2.427309,ADD,SELL,100.05,1000,7,False
103213,2.42759,ADD,SELL,100.05,100,2,False
103214,2.42856,ADD,BUY,99.96,200,6,False
103215,2.428998,ADD,BUY,100.01,100,4,False
103216,2.429747,ADD,SELL,100.01,200,4,False
103217,2.430088,ADD,SELL,99.98,300,2,False
103218,2.430439,ADD,SELL,100.04,100,9,False
103219,2.431163,ADD,SELL,99.99,100,7,False
103220,2.431807,ADD,BUY,99.99,300,9,False
102339,2.432281,CANCEL,BUY,100.0,20000,11,True
103221,2.432646,ADD,BUY,100.04,200,7,False
103222,2.433603,ADD,SELL,99.95,300,8,False
103168,2.434073,EXECUTE,SELL,99.98,100,7,False
103164,2.434982,EXECUTE,BUY,99.96,200,1,False
103223,2.435144,ADD,BUY,100.0,200,1,False
103224,2.435504,ADD,BUY,99.96,1000,7,False
103225,2.43642,ADD,SELL,99.95,200,9,False
103226,2.437004,ADD,BUY,99.99,200,6,False
103227,2.437125,ADD,BUY,100.01,100,7,False
103228,2.437313,ADD,SELL,99.97,300,3,False
103229,2.438138,ADD,BUY,99.95,200,7,False
103230,2.438312,ADD,SELL,100.03,200,9,False
101201,2.439241,EXECUTE,SELL,99.98,100,7,False
103231,2.440233,ADD,SELL,100.01,100,1,False
102864,2.441067,EXECUTE,BUY,99.97,100,8,False
103232,2.441325,ADD,BUY,100.05,200,4,False
103233,2.441971,ADD,BUY,99.97,100,7,False
102386,2.442888,EXECUTE,SELL,99.96,200,6,False
100909,2.443282,EXECUTE,BUY,99.96,200,5,False
102537,2.443983,CANCEL,SELL,99.97,100,3,False
101183,2.444851,EXECUTE,BUY,99.97,100,4,False
103234,2.445729,ADD,SELL,99.99,300,10,False
100136,2.44665,EXECUTE,SELL,99.98,100,9,False
103235,2.44713,ADD,SELL,100.03,300,6,False
103236,2.447278,ADD,BUY,100.02,300,10,False
102166,2.447947,CANCEL,BUY,100.02,100,9,False
103237,2.448243,ADD,SELL,100.03,100,2,False
103238,2.448672,ADD,SELL,99.96,100,3,False
103239,2.44966,ADD,SELL,100.0,100,8,False
102786,2.449928,CANCEL,BUY,100.01,1000,5,False
101333,2.450621,EXECUTE,SELL,100.0,100,2,False
103190,2.451293,EXECUTE,BUY,100.02,1000,9,False
103240,2.451976,ADD,SELL,100.04,100,6,False
103241,2.452531,ADD,SELL,99.98,100,9,False
103242,2.453449,ADD,BUY,100.0,20000,11,True
102404,2.454104,CANCEL,BUY,100.04,300,1,False
103243,2.454924,ADD,SELL,100.0,100,4,False
103244,2.45566,ADD,SELL,100.03,300,10,False
103245,2.456249,ADD,BUY,99.96,200,7,False
102666,2.456873,CANCEL,BUY,99.99,10000,11,True
103246,2.457771,ADD,BUY,100.01,200,2,False
103247,2.458041,ADD,BUY,99.97,100,10,False
103248,2.458702,ADD,SELL,99.98,300,8,False
103249,2.459387,ADD,SELL,99.95,200,5,False
103250,2.459974,ADD,BUY,99.96,100,2,False
103251,2.460523,ADD,SELL,100.0,100,4,False
103252,2.460769,ADD,SELL,100.03,100,7,False
102984,2.461689,EXECUTE,SELL,100.01,200,1,False
102794,2.461817,EXECUTE,SELL,100.01,100,9,False
103253,2.462575,ADD,BUY,100.03,300,2,False
100634,2.463508,EXECUTE,BUY,100.04,100,4,False
102349,2.463877,EXECUTE,SELL,100.04,1000,1,False
103254,2.464561,ADD,SELL,100.03,300,1,False
103255,2.465122,ADD,SELL,100.01,300,4,False
102360,2.465934,CANCEL,BUY,99.98,100,3,False
103256,2.466288,ADD,SELL,100.02,300,6,False
103257,2.46728,ADD,BUY,100.05,200,2,False
101459,2.468158,EXECUTE,SELL,100.04,100,9,False
103258,2.468532,ADD,BUY,100.04,200,5,False
103259,2.469326,ADD,SELL,100.01,100,9,False
102918,2.470205,EXECUTE,SELL,100.05,200,4,False
103260,2.470947,ADD,SELL,99.98,500,8,False
100878,2.471083,EXECUTE,BUY,100.0,200,7,False
103261,2.471641,ADD,BUY,99.96,100,8,False
103220,2.472487,EXECUTE,BUY,99.99,300,9,False
103262,2.472947,ADD,SELL,100.02,100,9,False
103263,2.473678,ADD,SELL,99.97,100,1,False
103264,2.474067,ADD,BUY,99.99,500,8,False
103265,2.474533,ADD,SELL,100.03,300,7,False
100791,2.474739,EXECUTE,BUY,99.96,100,9,False
103266,2.475429,ADD,BUY,99.96,100,8,False
101443,2.476414,EXECUTE,SELL,100.01,100,5,False
101977,2.476703,CANCEL,SELL,100.03,200,10,False
103267,2.477062,ADD,BUY,99.95,100,1,False
103268,2.477741,ADD,BUY,100.01,100,1,False
103269,2.478348,ADD,SELL,99.96,100,6,False
100396,2.478775,EXECUTE,BUY,99.96,100,8,False
102735,2.479683,EXECUTE,BUY,99.98,200,7,False
101550,2.480279,EXECUTE,BUY,99.95,200,4,False
103270,2.480439,ADD,SELL,100.02,100,6,False
100671,2.481109,CANCEL,BUY,100.0,300,4,False
103271,2.481594,ADD,BUY,99.97,200,2,False
102713,2.482142,CANCEL,SELL,99.97,100,2,False
103272,2.482621,ADD,SELL,99.96,200,1,False
102848,2.482737,EXECUTE,BUY,99.98,300,2,False
103273,2.483389,ADD,SELL,100.05,200,3,False
103274,2.483631,ADD,SELL,100.03,100,8,False
103275,2.484402,ADD,BUY,99.98,200,8,False
103276,2.484797,ADD,SELL,99.97,200,7,False
103277,2.485383,ADD,BUY,99.98,100,4,False
103278,2.485882,ADD,SELL,99.97,500,1,False
103279,2.486347,ADD,SELL,100.02,200,7,False
102099,2.486755,EXECUTE,BUY,99.97,100,1,False
103280,2.48773,ADD,SELL,100.01,300,10,False
103281,2.488365,ADD,SELL,100.04,100,10,False
102878,2.488579,EXECUTE,SELL,100.04,500,3,False
103282,2.488714,ADD,BUY,100.04,200,3,False
103283,2.489278,ADD,SELL,100.04,100,2,False
103284,2.489847,ADD,BUY,100.0,100,9,False
103285,2.490039,ADD,SELL,99.99,1000,1,False
103286,2.490724,ADD,BUY,100.05,100,4,False
103287,2.490825,ADD,SELL,100.03,100,5,False
103288,2.491017,ADD,SELL,99.95,300,2,False
103289,2.49183,ADD,BUY,99.95,100,7,False
103290,2.492187,ADD,BUY,100.01,200,1,False
103291,2.493113,ADD,BUY,100.02,1000,9,False
103292,2.493651,ADD,BUY,100.02,100,8,False
102348,2.494056,CANCEL,BUY,99.97,1000,9,False
103293,2.49424,ADD,BUY,100.02,200,2,False
103294,2.49436,ADD,BUY,99.98,100,5,False
103295,2.495059,ADD,SELL,99.95,300,7,False
103296,2.495342,ADD,SELL,99.96,200,7,False
103297,2.496182,ADD,BUY,100.04,200,4,False
103298,2.497056,ADD,SELL,100.03,500,10,False
103299,2.497473,ADD,SELL,99.97,1000,6,False
100886,2.497801,EXECUTE,BUY,100.0,100,4,False
103300,2.498308,ADD,BUY,100.03,100,9,False
103301,2.499119,ADD,BUY,99.98,100,6,False
103302,2.499919,ADD,SELL,100.0,15000,11,True
102932,2.500354,EXECUTE,SELL,100.0,100,4,False
101878,2.501278,EXECUTE,SELL,100.01,100,4,False
103303,2.502237,ADD,SELL,99.97,100,3,False
103304,2.502798,ADD,BUY,100.0,100,5,False
103305,2.503642,ADD,SELL,99.98,200,9,False
103306,2.504207,ADD,BUY,99.97,300,8,False
102912,2.504371,CANCEL,BUY,99.95,100,3,False
103307,2.505214,ADD,SELL,100.0,200,7,False
103308,2.505473,ADD,SELL,100.04,200,1,False
101111,2.505752,EXECUTE,BUY,100.05,100,4,False
103309,2.505939,ADD,SELL,100.03,100,4,False
103310,2.506284,ADD,BUY,99.99,100,3,False
102328,2.507022,EXECUTE,BUY,100.01,100,5,False
103311,2.507313,ADD,SELL,99.96,200,9,False
103312,2.508285,ADD,BUY,100.04,300,2,False
103313,2.508502,ADD,SELL,99.95,200,8,False
103314,2.509181,ADD,BUY,99.96,200,1,False
103315,2.509581,ADD,SELL,100.02,100,6,False
103316,2.510338,ADD,SELL,100.05,100,3,False
103317,2.510502,ADD,SELL,99.98,100,7,False
103318,2.510741,ADD,SELL,99.97,200,10,False
103319,2.511574,ADD,BUY,99.97,200,6,False
101821,2.512127,CANCEL,SELL,100.0,100,9,False
103320,2.512527,ADD,SELL,99.97,100,8,False
102976,2.512809,EXECUTE,BUY,100.05,100,10,False
103321,2.513555,ADD,BUY,99.97,100,9,False
103238,2.51406,EXECUTE,SELL,99.96,100,3,False
103322,2.514207,ADD,SELL,99.96,100,2,False
103323,2.514946,ADD,BUY,99.96,300,7,False
100641,2.51528,EXECUTE,BUY,99.97,100,9,False
101319,2.5161,EXECUTE,SELL,100.04,100,10,False
103324,2.516381,ADD,SELL,100.02,200,3,False
100901,2.516762,EXECUTE,SELL,99.98,200,8,False
103325,2.517368,ADD,BUY,99.99,100,1,False
100416,2.518352,EXECUTE,SELL,99.97,300,2,False
103326,2.519351,ADD,BUY,99.97,100,1,False
100899,2.519674,CANCEL,BUY,100.01,10000,11,True
103327,2.520545,ADD,BUY,100.0,500,7,False
103328,2.520886,ADD,BUY,99.95,300,2,False
103329,2.52186,ADD,BUY,99.96,500,5,False
103330,2.522828,ADD,SELL,99.97,200,6,False
103331,2.523244,ADD,BUY,99.98,100,9,False
103072,2.523455,EXECUTE,BUY,99.96,200,2,False
103332,2.523968,ADD,BUY,99.96,100,9,False
103333,2.524651,ADD,BUY,99.96,100,8,False
103334,2.525535,ADD,SELL,99.99,300,4,False
103149,2.525991,CANCEL,SELL,100.0,10000,11,True
100028,2.52678,CANCEL,BUY,100.02,100,2,False
103335,2.527067,ADD,SELL,99.98,300,5,False
103336,2.527842,ADD,BUY,100.01,200,2,False
103337,2.528178,ADD,BUY,99.95,100,1,False
103338,2.528442,ADD,BUY,100.01,100,5,False
103339,2.528875,ADD,BUY,99.98,300,7,False
101268,2.529438,EXECUTE,SELL,99.96,500,3,False
103340,2.53037,ADD,SELL,99.98,500,9,False
103341,2.530761,ADD,BUY,100.02,1000,2,False
102787,2.531438,CANCEL,SELL,99.99,200,2,False
101112,2.531993,EXECUTE,BUY,99.99,100,1,False
103342,2.532439,ADD,SELL,99.98,100,2,False
103343,2.533082,ADD,BUY,100.01,300,9,False
103344,2.533709,ADD,BUY,99.97,100,4,False
102567,2.534476,EXECUTE,SELL,99.96,300,1,False
103345,2.534912,ADD,SELL,99.96,300,3,False
103346,2.53537,ADD,SELL,100.01,1000,7,False
103347,2.535704,ADD,BUY,100.02,100,10,False
101934,2.536105,EXECUTE,BUY,99.97,200,7,False
102551,2.536677,EXECUTE,SELL,100.01,100,1,False
103348,2.537624,ADD,BUY,100.05,200,10,False
103349,2.537751,ADD,BUY,100.04,300,4,False
100706,2.538563,EXECUTE,BUY,100.01,300,8,False
103350,2.539418,ADD,SELL,100.01,1000,7,False
103351,2.540318,ADD,BUY,99.99,200,10,False
100985,2.54118,CANCEL,SELL,100.0,20000,11,True
103352,2.541321,ADD,SELL,100.0,15000,11,True
103353,2.541724,ADD,BUY,100.02,300,5,False
103354,2.542351,ADD,BUY,100.04,200,9,False
103355,2.543315,ADD,BUY,100.04,500,1,False
103356,2.543823,ADD,BUY,99.96,300,9,False
102626,2.544423,CANCEL,BUY,100.01,15000,11,True
103357,2.544798,ADD,SELL,100.05,300,8,False
103358,2.545595,ADD,BUY,100.01,15000,11,True
103359,2.546337,ADD,SELL,100.03,300,1,False
103360,2.547132,ADD,BUY,100.03,200,5,False
102608,2.547941,EXECUTE,SELL,100.01,200,6,False
103361,2.548514,ADD,BUY,100.04,1000,5,False
101698,2.549243,EXECUTE,SELL,100.0,200,4,False
103362,2.549618,ADD,SELL,100.01,100,6,False
103363,2.5498,ADD,SELL,100.0,500,3,False
102594,2.550029,EXECUTE,SELL,99.95,200,6,False
103364,2.550185,ADD,BUY,100.03,100,9,False
103365,2.550863,ADD,BUY,100.0,200,4,False
100540,2.551537,EXECUTE,SELL,99.97,300,6,False
103366,2.551951,ADD,SELL,99.97,200,5,False
103367,2.552908,ADD,BUY,99.96,300,6,False
101284,2.553344,EXECUTE,SELL,99.95,1000,6,False
103368,2.554242,ADD,BUY,100.01,300,8,False
103369,2.554744,ADD,SELL,99.98,500,6,False
103370,2.554927,ADD,BUY,99.95,300,3,False
103371,2.555718,ADD,BUY,99.98,100,7,False
103372,2.55633,ADD,SELL,100.05,300,5,False
103373,2.556898,ADD,SELL,99.96,200,6,False
100530,2.557578,EXECUTE,BUY,99.95,200,8,False
103374,2.557983,ADD,SELL,100.04,200,5,False
103375,2.558173,ADD,BUY,100.03,300,2,False
103376,2.559098,ADD,BUY,100.04,100,3,False
102484,2.559667,EXECUTE,SELL,99.96,200,8,False
103377,2.560146,ADD,SELL,100.01,20000,11,True
100253,2.56045,EXECUTE,SELL,100.04,500,6,False
103378,2.560732,ADD,BUY,100.02,200,5,False
103379,2.560954,ADD,BUY,99.96,500,5,False
103380,2.561795,ADD,BUY,99.98,100,6,False
103381,2.562582,ADD,SELL,99.98,200,10,False
102849,2.563181,CANCEL,BUY,99.97,200,8,False
103382,2.563972,ADD,SELL,99.96,200,10,False
100982,2.564828,EXECUTE,BUY,100.0,200,10,False
103383,2.565789,ADD,SELL,100.04,100,6,False
102096,2.566659,CANCEL,SELL,100.0,5000,11,True
103384,2.56731,ADD,BUY,99.96,200,7,False
100527,2.568212,EXECUTE,SELL,100.0,200,8,False
103385,2.568353,ADD,BUY,100.01,10000,11,True
103386,2.56887,ADD,BUY,99.98,300,3,False
103387,2.569436,ADD,SELL,99.99,200,7,False
103388,2.570347,ADD,BUY,100.02,500,2,False
103389,2.571193,ADD,SELL,100.01,200,6,False
103390,2.571729,ADD,SELL,100.04,500,6,False
103391,2.572346,ADD,BUY,100.0,20000,11,True
103392,2.573059,ADD,BUY,99.97,300,5,False
103393,2.57357,ADD,SELL,100.01,200,4,False
103394,2.574144,ADD,BUY,99.97,100,10,False
103395,2.574451,ADD,SELL,99.97,100,2,False
102491,2.574813,EXECUTE,SELL,100.01,500,7,False
103396,2.575811,ADD,BUY,100.0,300,10,False
103397,2.575955,ADD,SELL,99.99,300,1,False
103398,2.576598,ADD,SELL,100.02,200,4,False
103399,2.577274,ADD,SELL,100.05,200,7,False
103400,2.578006,ADD,BUY,99.95,100,7,False
103401,2.578617,ADD,BUY,100.02,200,7,False
103402,2.579038,ADD,BUY,99.98,100,6,False
103403,2.579689,ADD,BUY,100.02,300,10,False
103404,2.580052,ADD,SELL,99.96,100,2,False
103405,2.580585,ADD,SELL,100.02,100,7,False
103406,2.5814,ADD,SELL,100.0,100,10,False
103407,2.581785,ADD,SELL,100.01,300,5,False
101626,2.582006,CANCEL,BUY,100.02,200,1,False
103040,2.582745,EXECUTE,SELL,100.03,100,3,False
103408,2.583042,ADD,SELL,99.98,200,9,False
101865,2.58389,EXECUTE,SELL,100.02,500,5,False
103409,2.584559,ADD,BUY,100.02,1000,6,False
103410,2.584879,ADD,BUY,100.05,300,4,False
103411,2.58525,ADD,BUY,99.99,200,10,False
102157,2.585838,CANCEL,BUY,100.0,5000,11,True
103412,2.586537,ADD,SELL,100.02,100,6,False
103413,2.586871,ADD,SELL,99.96,200,9,False
103414,2.587646,ADD,BUY,99.99,200,5,False
100696,2.58851,EXECUTE,BUY,99.99,100,10,False
103415,2.589365,ADD,BUY,100.01,200,9,False
103416,2.589886,ADD,SELL,100.05,100,9,False
101828,2.59061,EXECUTE,SELL,100.01,300,10,False
103417,2.590766,ADD,SELL,100.03,100,5,False
103418,2.591515,ADD,BUY,100.0,100,10,False
103419,2.591668,ADD,BUY,100.0,20000,11,True
101639,2.591857,EXECUTE,SELL,100.02,100,4,False
103420,2.592409,ADD,BUY,100.0,100,1,False
102839,2.593007,CANCEL,BUY,99.99,200,7,False
103421,2.593919,ADD,SELL,99.95,300,4,False
103422,2.594543,ADD,SELL,99.98,100,1,False
103423,2.595,ADD,BUY,100.01,200,6,False
103424,2.595167,ADD,BUY,100.05,500,1,False
103156,2.595982,EXECUTE,BUY,100.0,200,2,False
103425,2.596327,ADD,SELL,99.96,100,4,False
103426,2.596514,ADD,SELL,99.98,200,2,False
103427,2.597084,ADD,SELL,99.97,1000,2,False
103428,2.597233,ADD,SELL,100.04,100,9,False
103429,2.598207,ADD,SELL,99.98,300,4,False
103430,2.598503,ADD,SELL,100.04,300,10,False
103152,2.599335,EXECUTE,SELL,99.98,300,6,False
103431,2.599943,ADD,BUY,100.03,200,5,False
101789,2.60071,EXECUTE,BUY,100.0,300,9,False
103432,2.60084,ADD,BUY,99.96,100,8,False
102202,2.601726,EXECUTE,SELL,100.0,100,2,False
103433,2.601979,ADD,BUY,100.02,200,4,False
102706,2.602124,EXECUTE,BUY,99.97,200,9,False
103434,2.602948,ADD,SELL,100.0,100,5,False
101243,2.603518,EXECUTE,SELL,100.03,500,3,False
103435,2.604109,ADD,SELL,99.97,200,2,False
103436,2.604855,ADD,SELL,99.99,500,10,False
101669,2.605096,EXECUTE,SELL,99.97,300,7,False
103437,2.605538,ADD,SELL,99.98,200,4,False
103438,2.606099,ADD,BUY,100.0,100,9,False
100503,2.606896,CANCEL,BUY,100.01,15000,11,True
103439,2.607171,ADD,BUY,100.0,20000,11,True
102689,2.607556,EXECUTE,SELL,100.04,200,7,False
103440,2.607862,ADD,SELL,100.04,200,9,False
103441,2.608756,ADD,SELL,99.98,200,5,False
101396,2.609295,EXECUTE,SELL,99.99,200,7,False
102694,2.61004,EXECUTE,SELL,100.04,100,6,False
103442,2.610873,ADD,SELL,99.99,20000,11,True
103344,2.611381,EXECUTE,BUY,99.97,100,4,False
103443,2.611964,ADD,SELL,100.04,100,4,False
103444,2.612326,ADD,BUY,100.03,100,10,False
103445,2.613017,ADD,BUY,100.02,500,2,False
103446,2.613607,ADD,SELL,100.0,100,8,False
103447,2.614152,ADD,SELL,100.01,100,2,False
103448,2.614255,ADD,BUY,99.96,100,10,False
103449,2.614563,ADD,BUY,100.0,10000,11,True
103450,2.614938,ADD,SELL,100.01,5000,11,True
103451,2.615576,ADD,BUY,100.02,200,1,False
101128,2.615959,EXECUTE,BUY,100.0,100,7,False
103452,2.616784,ADD,SELL,100.04,100,3,False
103414,2.617485,EXECUTE,BUY,99.99,200,5,False
103453,2.617915,ADD,SELL,99.99,300,8,False
103454,2.618457,ADD,SELL,99.97,100,3,False
103455,2.618732,ADD,SELL,100.03,200,3,False
102147,2.619357,EXECUTE,BUY,99.99,500,7,False
102173,2.619535,EXECUTE,SELL,99.96,300,8,False
103456,2.619735,ADD,SELL,99.98,500,1,False
103236,2.620584,EXECUTE,BUY,100.02,300,10,False
102753,2.620775,EXECUTE,BUY,99.97,300,4,False
101982,2.621724,EXECUTE,SELL,99.99,100,3,False
103457,2.622435,ADD,BUY,100.0,300,1,False
103458,2.622774,ADD,SELL,100.04,100,9,False
103459,2.623181,ADD,SELL,100.0,100,3,False
103460,2.624084,ADD,BUY,99.98,200,5,False
103461,2.624783,ADD,SELL,99.96,100,2,False
103462,2.6249,ADD,BUY,100.0,100,1,False
103463,2.625014,ADD,SELL,100.04,300,7,False
103464,2.625461,ADD,SELL,100.03,200,1,False
103036,2.626096,CANCEL,BUY,100.01,100,10,False
103462,2.626697,EXECUTE,BUY,100.0,100,1,False
103465,2.627364,ADD,BUY,100.03,500,6,False
103466,2.628007,ADD,SELL,100.01,200,1,False
103467,2.628151,ADD,SELL,99.96,100,10,False
103468,2.628747,ADD,SELL,100.05,100,8,False
103469,2.629029,ADD,SELL,100.03,100,4,False
102489,2.629137,EXECUTE,SELL,100.0,300,4,False
103470,2.629633,ADD,BUY,100.0,100,1,False
103471,2.63043,ADD,SELL,99.96,100,7,False
103472,2.631053,ADD,SELL,100.03,300,8,False
103473,2.631223,ADD,SELL,99.95,200,3,False
103474,2.631528,ADD,SELL,99.99,100,6,False
103475,2.632326,ADD,BUY,99.97,200,2,False
103476,2.632658,ADD,SELL,100.01,200,10,False
101533,2.633217,EXECUTE,BUY,100.0,200,6,False
103477,2.63332,ADD,SELL,100.03,200,8,False
103478,2.63423,ADD,SELL,100.05,200,9,False
103479,2.634337,ADD,SELL,99.98,100,10,False
103480,2.63513,ADD,BUY,100.0,200,4,False
103481,2.635947,ADD,SELL,99.96,300,3,False
101580,2.63653,EXECUTE,SELL,100.0,200,4,False
103482,2.63683,ADD,SELL,100.01,300,5,False
103483,2.637448,ADD,BUY,100.01,500,7,False
100876,2.638059,EXECUTE,SELL,100.04,500,8,False
103484,2.638799,ADD,SELL,99.99,200,1,False
